,date,year,type,country,sex,age,fatal (y/n),original order
365,06-Sep-2015,2015.0,unprovoked,USA,F,50,N,5938.0
366,05-Sep-2015,2015.0,provoked,USA,M,29,N,5937.0
367,04-Sep-2015,2015.0,unprovoked,AUSTRALIA,M,62,N,5936.0
368,03-Sep-2015,2015.0,unprovoked,USA,M,,N,5935.0
369,01-Sep-2015,2015.0,unprovoked,THAILAND,F,37,N,5934.0
370,Sep-2015,2015.0,unprovoked,FIJI,M,,N,5933.0
371,29-Aug-2015,2015.0,unprovoked,USA,F,54,N,5932.0
372,29-Aug-2015,2015.0,unprovoked,USA,M,21,N,5931.0
373,22-Aug-2015,2015.0,,USA,M,,,5930.0
374,22-Aug-2015,2015.0,unprovoked,AUSTRALIA,M,38,N,5929.0
375,20-Aug-2015,2015.0,unprovoked,USA,M,15,N,5928.0
376,19-Aug-2015,2015.0,unprovoked,USA,F,10,N,5927.0
377,18-Aug-2015,2015.0,unprovoked,USA,M,22,N,5926.0
378,18-Aug-2015,2015.0,,SPAIN,M,10,,5925.0
379,10-Aug-2015,2015.0,provoked,USA,M,57,N,5924.0
380,31-Jul-2015,2015.0,unprovoked,AUSTRALIA,M,52,N,5923.0
381,28-Jul-2015,2015.0,unprovoked,COSTA RICA,M,47,N,5922.0
382,27-Jul-2015,2015.0,,AUSTRALIA,M,40,,5921.0
383,26-Jul-2015,2015.0,unprovoked,USA,M,25,N,5920.0
384,26-Jul-2015,2015.0,,USA,F,35,,5919.0
385,25-Jul-2015,2015.0,unprovoked,AUSTRALIA,M,46,Y,5918.0
386,23-Jul-2015,2015.0,provoked,USA,M,31,N,5917.0
387,23-Jul-2015,2015.0,unprovoked,AUSTRALIA,M,40,N,5916.0
388,22-Jul-2015,2015.0,unprovoked,REUNION,M,45,N,5915.0
389,19-Jul-2015,2015.0,unprovoked,SOUTH AFRICA,M,34,N,5914.0
390,10-Jul-2015,2015.0,unprovoked,USA,M,38,N,5913.0
391,08-Jul-2015,2015.0,,USA,M,39,,5912.0
392,06-Jul-2015,2015.0,,FRENCH POLYNESIA,M,,,5911.0
393,04-Jul-2015,2015.0,unprovoked,BAHAMAS,F,23,N,5910.0
394,04-Jul-2015,2015.0,unprovoked,USA,M,32,N,5909.0
395,03-Jul-2015,2015.0,unprovoked,AUSTRALIA,M,52,N,5908.0
396,02-Jul-2015,2015.0,unprovoked,AUSTRALIA,M,32,N,5907.0
397,01-Jul-2015,2015.0,unprovoked,USA,M,68,N,5906.0
398,30-Jun-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5905.0
399,30-Jun-2015,2015.0,unprovoked,USA,M,12,N,5904.0
400,27-Jun-2015,2015.0,unprovoked,USA,M,18,N,5903.0
401,27-Jun-2015,2015.0,unprovoked,SOUTH AFRICA,M,19,N,5902.0
402,26-Jun-2015,2015.0,,USA,F,,,5901.0
403,26-Jun-2015,2015.0,unprovoked,SOUTH AFRICA,M,23,N,5900.0
404,26-Jun-2015,2015.0,unprovoked,USA,M,43,N,5899.0
405,Reported 25-Jun-2015,2015.0,provoked,AUSTRALIA,M,19,N,5898.0
406,25-Jun-2015,2015.0,unprovoked,USA,M,47,N,5897.0
407,24-Jun-2015,2015.0,unprovoked,USA,M,6,N,5896.0
408,24-Jun-2015,2015.0,,AUSTRALIA,F,37,N,5895.0
409,23-Jun-2015,2015.0,unprovoked,USA,M,9,N,5894.0
410,19-Jun-2015,2015.0,unprovoked,PUERTO RICO,M,36,N,5893.0
411,17-Jun-2015,2015.0,unprovoked,USA,M,10,N,5892.0
412,14-Jun-2015,2015.0,unprovoked,USA,M,16,N,5891.0
413,14-Jun-2015,2015.0,unprovoked,USA,F,12,N,5890.0
414,13-Jun-2015,2015.0,unprovoked,USA,F,,N,5889.0
415,11-Jun-2015,2015.0,unprovoked,USA,F,13,N,5888.0
416,07-Jun-2015,2015.0,unprovoked,USA,M,11,N,5887.0
417,05-Jun-2015,2015.0,unprovoked,USA,F,17,N,5886.0
418,01-Jun-2015,2015.0,unprovoked,REUNION,M,47,N,5885.0
419,29-May-2015,2015.0,unprovoked,USA,F,14,N,5884.0
420,29-May-2015,2015.0,unprovoked,USA,F,19,N,5883.0
421,25-May-2015,2015.0,unprovoked,FRENCH POLYNESIA,M,19,N,5882.0
422,24-May-2015,2015.0,unprovoked,USA,F,13,N,5881.0
423,20-May2015,2015.0,unprovoked,USA,M,18,N,5880.0
424,15-May-2015,2015.0,unprovoked,USA,M,30,N,5879.0
425,09-May-2015,2015.0,unprovoked,NEW CALEDONIA,M,50,Y,5878.0
426,07-May-2015,2015.0,unprovoked,USA,M,,N,5877.0
427,03-May-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5876.0
428,02-May-2015,2015.0,unprovoked,SOUTH AFRICA,M,29,N,5875.0
429,29-Apr-2015,2015.0,unprovoked,USA,F,65,Y,5874.0
430,26-Apr-2015,2015.0,unprovoked,USA,M,63,N,5873.0
431,25-Apr-2015,2015.0,unprovoked,AUSTRALIA,M,26,N,5872.0
432,24-Jun-2015,2015.0,unprovoked,AUSTRALIA,M,71,N,5871.0
433,13-Apr-2015,2015.0,unprovoked,USA,M,48,N,5870.0
434,12-Apr-2015,2015.0,unprovoked,REUNION,M,13,Y,5869.0
435,11-Apr-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5868.0
436,03-Apr-2015,2015.0,unprovoked,USA,M,70,N,5867.0
437,29-Mar-2015,2015.0,,ITALY,M,43,,5866.0
438,31-Mar-2015,2015.0,,BRAZIL,M,23,,5865.0
439,26-Mar-2015,2015.0,unprovoked,SOUTH AFRICA,M,36,N,5864.0
440,21-Mar-2015,2015.0,unprovoked,EGYPT,M,52,Y,5863.0
441,18-Mar-2015,2015.0,unprovoked,USA,M,58,N,5862.0
442,16-Mar-2015,2015.0,unprovoked,FRENCH POLYNESIA,M,9,N,5861.0
443,11-Mar-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5860.0
444,10-Mar-2015,2015.0,provoked,MEXICO,M,36,N,5859.0
445,07-Mar-2015,2015.0,unprovoked,FRENCH POLYNESIA,M,18 months,N,5858.0
446,15-Feb-2015,2015.0,unprovoked,ATLANTIC OCEAN,,,N,5857.0
447,14-Feb-2015,2015.0,unprovoked,REUNION,F,22,Y,5856.0
448,09-Feb-2015,2015.0,unprovoked,AUSTRALIA,M,41,Y,5855.0
449,08-Feb-2015,2015.0,unprovoked,AUSTRALIA,M,35,N,5854.0
450,05-Feb-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5853.0
451,30-Jan-2015,2015.0,unprovoked,AUSTRALIA,M,57,N,5852.0
452,27-Jan-2015,2015.0,provoked,USA,M,20,N,5851.0
453,24-Jan-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5850.0
454,23-Jan-2015,2015.0,unprovoked,SOUTH AFRICA,M,24,N,5849.0
455,19-Jan-2015,2015.0,unprovoked,USA,M,,N,5848.0
456,19-Jan-2015,2015.0,,AUSTRALIA,F,,,5847.0
457,17-Jan-2015,2015.0,unprovoked,AUSTRALIA,M,,N,5846.0
458,16-Jan-2015,2015.0,unprovoked,AUSTRALIA,M,17,N,5845.0
459,08-Jan-2015,2015.0,,USA,M,38,,5844.0
460,06-Jan-2015,2015.0,unprovoked,BAHAMAS,F,34,N,5843.0
461,03-Jan-2015,2015.0,unprovoked,SOUTH AFRICA,M,15,N,5842.0
462,01-Jan-2015,2015.0,unprovoked,USA,M,12,N,5841.0
463,29-Dec-2014,2014.0,unprovoked,AUSTRALIA,,,N,5840.0
464,29-Dec-2014,2014.0,unprovoked,AUSTRALIA,M,17,Y,5839.0
465,28-Dec-2014,2014.0,unprovoked,GREECE,,,N,5838.0
466,28-Dec-2014,2014.0,,SOUTH AFRICA,,,,5837.0
467,28-Dec-2014,2014.0,unprovoked,USA,M,50,N,5836.0
468,28-Dec-2014,2014.0,provoked,AUSTRALIA,M,40s,N,5835.0
469,Reported 23-Dec-2014,2014.0,unprovoked,JAPAN,M,,N,5834.0
470,15-Dec-2014,2014.0,unprovoked,AUSTRALIA,M,17,Y,5833.0
471,Reported 03-Dec-2014,2014.0,provoked,SPAIN,M,,N,5832.0
472,29-Nov-2014,2014.0,unprovoked,AUSTRALIA,M,13,N,5831.0
473,20-Nov-2014,2014.0,provoked,MAURITIUS,M,39,Y,5830.0
474,19-Nov-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5829.0
475,Reported 17-Nov-2014,2014.0,unprovoked,USA,,,N,5828.0
476,16-Nov-2014,2014.0,unprovoked,USA,M,44,N,5827.0
477,13-Nov-2014,2014.0,unprovoked,USA,M,53,N,5826.0
478,10-Nov-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5825.0
479,08-Nov-2014,2014.0,unprovoked,USA,M,18,N,5824.0
480,31-Oct-2014,2014.0,unprovoked,USA,F,34,N,5823.0
481,29-Oct-2014,2014.0,provoked,AUSTRALIA,M,20,N,5822.0
482,22-Oct-2014,2014.0,unprovoked,USA,F,,N,5821.0
483,20-Oct-2014,2014.0,unprovoked,USA,M,,N,5820.0
484,19-Oct-2014,2014.0,unprovoked,USA,F,,N,5819.0
485,18-Oct-2014,2014.0,unprovoked,USA,M,,N,5818.0
486,17-Oct-2014,2014.0,unprovoked,AUSTRALIA,F,13,N,5817.0
487,14-Oct-2014,2014.0,unprovoked,USA,F,7,N,5816.0
488,12-Oct-2014,2014.0,unprovoked,USA,F,,N,5815.0
489,11-Oct-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5814.0
490,05-Oct-2014,2014.0,unprovoked,USA,M,29,N,5813.0
491,07-Oct-2014,2014.0,unprovoked,USA,F,40,N,5812.0
492,05-Oct-2014,2014.0,unprovoked,USA,M,15,N,5811.0
493,03-Oct-2014,2014.0,unprovoked,USA,M,,N,5810.0
494,03-Oct-2014,2014.0,unprovoked,USA,M,,N,5809.0
495,02-Oct-2014,2014.0,unprovoked,USA,M,28,N,5808.0
496,02-Oct-2014,2014.0,unprovoked,AUSTRALIA,M,23,N,5807.0
497,21-Sep-2014,2014.0,unprovoked,USA,M,,N,5806.0
498,Reported 12-Sep-2014,2014.0,unprovoked,FRENCH POLYNESIA,F,36,N,5805.0
499,13-Sep-2014,2014.0,,USA,M,,,5804.0
500,09-Sep-2014,2014.0,unprovoked,AUSTRALIA,M,50,Y,5803.0
501,06-Sep-2014,2014.0,unprovoked,USA,M,43,N,5802.0
502,03-Sep-2014,2014.0,unprovoked,USA,F,20s,N,5801.0
503,02-Sep-2014,2014.0,provoked,USA,M,52,N,5800.0
504,Sep-2014,2014.0,unprovoked,SPAIN,M,16,N,5799.0
505,31-Aug-2014,2014.0,unprovoked,USA,F,13,N,5798.0
506,29-Aug-2014,2014.0,unprovoked,USA,M,17,N,5797.0
507,29-Aug-2014,2014.0,,USA,,,,5796.0
508,28-Aug-2014,2014.0,provoked,USA,M,33,N,5795.0
509,27-Aug-2014,2014.0,unprovoked,SPAIN,F,30s,N,5794.0
510,27-Aug-2014,2014.0,unprovoked,USA,M,29,N,5793.0
511,27-Aug-2014,2014.0,unprovoked,USA,F,,N,5792.0
512,Reported 25-Aug-2014,2014.0,provoked,USA,M,,N,5791.0
513,24-Aug-2014,2014.0,unprovoked,USA,,,N,5790.0
514,16-Aug-2014,2014.0,unprovoked,AUSTRALIA,M,31,N,5789.0
515,12-Aug-2014,2014.0,unprovoked,USA,M,,N,5788.0
516,10-Aug-2014,2014.0,unprovoked,USA,M,26,N,5787.0
517,09-Aug-2014,2014.0,unprovoked,BAHAMAS,M,,N,5786.0
518,09-Aug-2014,2014.0,unprovoked,USA,F,10,N,5785.0
519,08-Aug-2014,2014.0,unprovoked,USA,M,7,N,5784.0
520,06-Aug-2014,2014.0,unprovoked,USA,M,10,N,5783.0
521,05-Aug-2014,2014.0,unprovoked,USA,F,45,N,5782.0
522,02-Aug-2014,2014.0,unprovoked,USA,M,50s,N,5781.0
523,02-Aug-2014,2014.0,unprovoked,USA,M,8,N,5780.0
524,01-Aug-2014,2014.0,unprovoked,SOUTH AFRICA,M,20,N,5779.0
525,Aug-2014,2014.0,,,M,,,5778.0
526,27-Jul-2014,2014.0,unprovoked,USA,M,Teen,N,5777.0
527,22-Jul-2014,2014.0,unprovoked,REUNION,M,51,N,5776.0
528,21-Jul-2014,2014.0,unprovoked,USA,M,8,N,5775.0
529,20-Jul-2014,2014.0,unprovoked,SPAIN,,,N,5774.0
530,16-Jul-2014,2014.0,unprovoked,USA,M,61,N,5773.0
531,14-Jul-2014,2014.0,unprovoked,USA,M,39,N,5772.0
532,13-Jul-2014,2014.0,,BAHAMAS,M,63,,5771.0
533,12-Jul-2014,2014.0,unprovoked,USA,M,,N,5770.0
534,9-Jul-2014,2014.0,unprovoked,USA,M,14,N,5769.0
535,5-Jul-2014,2014.0,provoked,USA,M,,N,5768.0
536,5-Jul-2014,2014.0,unprovoked,USA,M,,N,5767.0
537,3-Jul-2014,2014.0,unprovoked,USA,M,19,N,5766.0
538,Reported 27-Jun-2014,2014.0,unprovoked,ST. MARTIN,M,48,N,5765.0
539,25-Jun-2014,2014.0,unprovoked,BAHAMAS,M,42,N,5764.0
540,18-Jun-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5763.0
541,18-Jun-2014,2014.0,unprovoked,AUSTRALIA,M,15,N,5762.0
542,Reported 17-Jun-2014,2014.0,provoked,AUSTRALIA,M,,N,5761.0
543,09-Jun-2014,2014.0,unprovoked,BRAZIL,M,43,N,5760.0
544,09-Jun-2014,2014.0,unprovoked,USA,M,16,N,5759.0
545,09-Jun-2014,2014.0,unprovoked,AUSTRALIA,M,39,N,5758.0
546,08-Jun-2014,2014.0,unprovoked,JAPAN,M,43,N,5757.0
547,07-Jun-2014,2014.0,unprovoked,USA,F,14,N,5756.0
548,01-Jun-2014,2014.0,unprovoked,USA,F,22,N,5755.0
549,01-Jun-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5754.0
550,01-Jun-2014,2014.0,unprovoked,USA,F,37,N,5753.0
551,24-May-2014,2014.0,unprovoked,AUSTRALIA,F,29,N,5752.0
552,23-May-2014,2014.0,unprovoked,FRANCE,M,,N,5751.0
553,22-May-2014,2014.0,provoked,AUSTRALIA,M,10,N,5750.0
554,15-May-2014,2014.0,unprovoked,USA,F,38,N,5749.0
555,14-May-2014,2014.0,unprovoked,AUSTRALIA,M,35,N,5748.0
556,13-May2014,2014.0,unprovoked,USA,F,44,N,5747.0
557,11-May-2014,2014.0,unprovoked,USA,M,12,N,5746.0
558,Reported 10-May-2014,2014.0,,USA,M,,,5745.0
559,06-May-2014,2014.0,unprovoked,USA,F,40,N,5744.0
560,04-May-2014,2014.0,unprovoked,SOUTH AFRICA,,,N,5743.0
561,01-May-2014,2014.0,unprovoked,USA,M,23,N,5742.0
562,24-Apr-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5741.0
563,22-Apr-2014,2014.0,unprovoked,USA,M,42,N,5740.0
564,15-Apr-2014,2014.0,unprovoked,USA,M,25,N,5739.0
565,Reported 12-Apr-2014,2014.0,unprovoked,SOUTH AFRICA,,,N,5738.0
566,12-Apr-2014,2014.0,provoked,SOUTH AFRICA,M,,N,5737.0
567,04-Apr-2014,2014.0,unprovoked,USA,M,teen,N,5736.0
568,04-Apr-2014,2014.0,unprovoked,USA,M,teen,N,5735.0
569,03-Apr-2014,2014.0,unprovoked,AUSTRALIA,F,63,Y,5734.0
570,29-Mar-2014,2014.0,,AUSTRALIA,M,38,,5733.0
571,22-Mar-2014,2014.0,unprovoked,SOUTH AFRICA,M,66,Y,5732.0
572,22-Mar-2014,2014.0,unprovoked,USA,M,,N,5731.0
573,21-Mar-2014,2014.0,unprovoked,USA,M,9,N,5730.0
574,18-Mar-2014,2014.0,unprovoked,NEW CALEDONIA,M,42,N,5729.0
575,18-Mar-2014,2014.0,unprovoked,AUSTRALIA,M,42,N,5728.0
576,18-Mar-2014,2014.0,,AUSTRALIA,F,10,,5727.0
577,12-Mar-2014,2014.0,unprovoked,AUSTRALIA,M,,N,5726.0
578,13-Mar-2014,2014.0,,CAYMAN ISLANDS,M,,,5725.0
579,02-Mar-2014,2014.0,unprovoked,USA,M,21,N,5724.0
580,20-Feb-2014,2014.0,unprovoked,FRENCH POLYNESIA,M,21,N,5723.0
581,Reported 17-Feb-2014,2014.0,unprovoked,PAPUA NEW GUINEA,M,21,N,5722.0
582,08-Feb-2014,2014.0,unprovoked,AUSTRALIA,M,28,Y,5721.0
583,07-Feb-2014,2014.0,provoked,TRINIDAD & TOBAGO,M,,N,5720.0
584,07-Feb-2014,2014.0,unprovoked,NEW ZEALAND,M,28,N,5719.0
585,26-Jan-2014,2014.0,provoked,AUSTRALIA,M,,N,5718.0
586,25-Jan-2014,2014.0,unprovoked,NEW ZEALAND,M,24,N,5717.0
587,04-Jan-2014,2014.0,unprovoked,JAPAN,M,31,N,5716.0
588,2014,2014.0,unprovoked,USA,M,,N,5715.0
589,2014,2014.0,unprovoked,NEW ZEALAND,,,N,5714.0
590,25-Dec-2013,2013.0,unprovoked,NEW CALEDONIA,M,37,N,5713.0
591,16-Dec-2013,2013.0,unprovoked,SOUTH AFRICA,M,19,N,5712.0
592,13-Dec-2013,2013.0,unprovoked,KIRIBATI,M,35,N,5711.0
593,11-Dec-2013,2013.0,unprovoked,USA,M,29,N,5710.0
594,10-Dec-2013,2013.0,unprovoked,USA,M,30,N,5709.0
595,05-Dec-2013,2013.0,unprovoked,AUSTRALIA,M,26,N,5708.0
596,02-Dec-2013,2013.0,unprovoked,USA,M,57,Y,5707.0
597,30-Nov-2013,2013.0,unprovoked,AUSTRALIA,M,19,Y,5706.0
598,29-Nov2013,2013.0,unprovoked,USA,F,58,N,5705.0
599,23-Nov-2013,2013.0,unprovoked,AUSTRALIA,M,35,Y,5704.0
600,22-Nov-2013,2013.0,unprovoked,USA,M,25,N,5703.0
601,12-Nov-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5702.0
602,10-Nov-2013,2013.0,provoked,BAHAMAS,M,77,N,5701.0
603,07-Nov-2013,2013.0,unprovoked,USA,M,16,N,5700.0
604,07-Nov-2013,2013.0,unprovoked,USA,M,,N,5699.0
605,31-Oct-2013,2013.0,unprovoked,USA,M,46,N,5698.0
606,28-Oct-2013,2013.0,unprovoked,AUSTRALIA,F,60,N,5697.0
607,26-Oct-2013,2013.0,unprovoked,REUNION,M,24,N,5696.0
608,26-Oct-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5695.0
609,24-Oct-2013,2013.0,unprovoked,AUSTRALIA,M,41,N,5694.0
610,23-Oct-2013,2013.0,unprovoked,USA,M,45,N,5693.0
611,20-Oct-2013,2013.0,unprovoked,USA,M,25,N,5692.0
612,19-Oct-2013,2013.0,unprovoked,USA,M,6,N,5691.0
613,11-Oct-2013,2013.0,unprovoked,SOUTH AFRICA,M,74,Y,5690.0
614,08-Oct-2013,2013.0,unprovoked,AUSTRALIA,M,55,N,5689.0
615,06-Oct-2013,2013.0,unprovoked,USA,M,45,N,5688.0
616,10-Oct-2013,2013.0,unprovoked,USA,M,12,N,5687.0
617,29-Sep-2013,2013.0,unprovoked,USA,M,50,N,5686.0
618,29-Sep-2013,2013.0,unprovoked,ISRAEL,M,27,N,5685.0
619, 25-Sep-2013,2013.0,unprovoked,USA,M,7,N,5684.0
620, 21-Sep-2013,2013.0,unprovoked,USA,M,45,N,5683.0
621, 21-Sep-2013,2013.0,unprovoked,USA,M,,N,5682.0
622, 14-Sep-2013,2013.0,unprovoked,USA,M,21,N,5681.0
623, 12-Sep-2013,2013.0,unprovoked,USA,F,13,N,5680.0
624,08-Sep-2013,2013.0,unprovoked,USA,F,,UNKNOWN,5679.0
625, 07-Sep-2013,2013.0,provoked,USA,M,43,N,5678.0
626, 07-Sep-2013,2013.0,unprovoked,USA,M,25,N,5677.0
627, 02-Sep-2013,2013.0,unprovoked,USA,M,17,N,5676.0
628, 01-Sep-2013,2013.0,provoked,USA,M,3,N,5675.0
629, 01-Sep-2013,2013.0,unprovoked,BAHAMAS,M,,N,5674.0
630, 01-Sep-2013,2013.0,unprovoked,USA,M,9,N,5673.0
631,31-Aug-2013,2013.0,unprovoked,BAHAMAS,M,,N,5672.0
632,31-Aug-2013,2013.0,unprovoked,USA,M,,N,5671.0
633,29-Aug-2013,2013.0,,USA,F,47,,5670.0
634,26-Aug-2013,2013.0,provoked,FRANCE,M,50,N,5669.0
635, 25-Aug-2013,2013.0,unprovoked,USA,F,11,N,5668.0
636, 25-Aug-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5667.0
637, 18-Aug-2013,2013.0,unprovoked,USA,M,16,N,5666.0
638,17-Aug-2013,2013.0,unprovoked,USA,F,,N,5665.0
639, 14-Aug-2013,2013.0,unprovoked,USA,F,20,Y,5664.0
640, 13-Aug-2013,2013.0,unprovoked,USA,F,19,N,5663.0
641,11-Aug-2013,2013.0,unprovoked,USA,M,10,N,5662.0
642,Reported 08-Aug-2013,2013.0,unprovoked,SOUTH AFRICA,M,,N,5661.0
643, 05-Aug-2013,2013.0,unprovoked,USA,M,17,N,5660.0
644,  31-Jul-2013,2013.0,unprovoked,USA,F,56,N,5659.0
645,  30-Jul-2013,2013.0,unprovoked,USA,M,32,N,5658.0
646,28-Jul-2013,2013.0,unprovoked,BAHAMAS,M,40,N,5657.0
647,  29-Jul-2013,2013.0,unprovoked,MEXICO,F,,N,5656.0
648,  29-Jul-2013,2013.0,unprovoked,USA,M,18,N,5655.0
649,28-Jul-2013,2013.0,unprovoked,BAHAMAS,M,64,N,5654.0
650,28-Jul-2013,2013.0,unprovoked,BAHAMAS,M,50,N,5653.0
651,    22-Jul-2013,2013.0,unprovoked,BRAZIL,F,18,Y,5652.0
652,19-Jul-2013,2013.0,unprovoked,USA,F,50,N,5651.0
653,Reported 17-Jul-2013,2013.0,unprovoked,USA,M,teen,N,5650.0
654,15-Jul-2013,2013.0,unprovoked,REUNION,F,15,Y,5649.0
655,14-Jul-2013,2013.0,unprovoked,DIEGO GARCIA,M,33,Y,5648.0
656,11-Jul-2013,2013.0,unprovoked,USA,F,63,N,5647.0
657,07-Jul-2013,2013.0,,SPAIN,M,48,,5646.0
658,02-Jul-2013,2013.0,unprovoked,AUSTRALIA,M,29,N,5645.0
659,30-Jun-2013,2013.0,unprovoked,TAIWAN,M,,N,5644.0
660,27-Jun-2013,2013.0,,JAMAICA,M,20,,5643.0
661,25-Jun-2013,2013.0,unprovoked,USA,M,,N,5642.0
662,25-Jun-2013,2013.0,unprovoked,USA,M,,N,5641.0
663,25-Jun-2013,2013.0,unprovoked,USA,M,14,N,5640.0
664,18-Jun-2013,2013.0,unprovoked,USA,M,28,N,5639.0
665,17-Jun-2013,2013.0,unprovoked,USA,M,15,N,5638.0
666,16-Jun-2013,2013.0,unprovoked,SOUTH AFRICA,M,,N,5637.0
667,15-Jun-2013,2013.0,unprovoked,USA,F,,N,5636.0
668,Reported 14-Jun-2013,2013.0,unprovoked,USA,F,10,N,5635.0
669,06-Jun-2013,2013.0,provoked,USA,M,58,N,5634.0
670,06-Jun-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5633.0
671,27-May-2013,2013.0,unprovoked,USA,M,32,N,5632.0
672,27-May-2013,2013.0,unprovoked,USA,M,11,N,5631.0
673,23-May-2013,2013.0,unprovoked,BRAZIL,M,41,Y,5630.0
674,23-May-2013,2013.0,provoked,PALESTINIAN TERRITORIES,M,30,N,5629.0
675,14-May-2014,2013.0,unprovoked,ECUADOR,M,29,N,5628.0
676,08-May-2013,2013.0,,USA,M,42,,5627.0
677,08-May-2013,2013.0,unprovoked,REUNION,M,36,Y,5626.0
678,04-May-2013,2013.0,unprovoked,USA,M,16,N,5625.0
679,28-Apr-2013,2013.0,provoked,AUSTRALIA,M,,N,5624.0
680,24-Apr-2013,2013.0,unprovoked,MEXICO,F,34,N,5623.0
681,21-Apr-2013,2013.0,unprovoked,AUSTRALIA,M,51,N,5622.0
682,17-Apr-2013,2013.0,unprovoked,USA,M,9,N,5621.0
683,14-Apr-2013,2013.0,unprovoked,SOUTH AFRICA,M,,N,5620.0
684,13-Apr-2013,2013.0,unprovoked,USA,M,21,N,5619.0
685,13-Apr-2013,2013.0,unprovoked,GUAM,M,40,Y,5618.0
686,10-Apr-2013,2013.0,unprovoked,FRENCH POLYNESIA,M,53,N,5617.0
687,04-Apr-2013,2013.0,unprovoked,USA,M,50,N,5616.0
688,Reported 02-Apr-2013,2013.0,,AUSTRALIA,M,24,,5615.0
689,02-Apr-2013,2013.0,unprovoked,USA,M,58,N,5614.0
690,31-Mar-2013,2013.0,,AUSTRALIA,M,47,,5613.0
691,29-Mar-2013,2013.0,unprovoked,SEYCHELLES,M,34,N,5612.0
692,Reported 21-Mar-2013,2013.0,unprovoked,BELIZE,F,,N,5611.0
693,21-Mar-2013,2013.0,unprovoked,BAHAMAS,M,50,N,5610.0
694,16-Mar-2013,2013.0,provoked,SOUTH AFRICA,M,30,N,5609.0
695,16-Mar-2013,2013.0,unprovoked,SOUTH AFRICA,M,,N,5608.0
696,12-Mar-2013,2013.0,unprovoked,JAMAICA,M,68,Y,5607.0
697,10-Mar-2013,2013.0,unprovoked,AUSTRALIA,M,28,N,5606.0
698,10-Mar-2013,2013.0,unprovoked,PHILIPPINES,M,28 & 26,N,5605.0
699,03-Mar-2013,2013.0,unprovoked,SOUTH AFRICA,M,39,N,5604.0
700,27-Feb-2013,2013.0,unprovoked,NEW ZEALAND,M,46,Y,5603.0
701,21-Feb-2013,2013.0,unprovoked,USA,,,N,5602.0
702,21-Feb-2013,2013.0,unprovoked,USA,M,,N,5601.0
703,10-Feb-2013,2013.0,unprovoked,USA,M,16,N,5600.0
704,09-Feb-2013,2013.0,unprovoked,FRENCH POLYNESIA,M,48,N,5599.0
705,01-Feb-2013,2013.0,unprovoked,JAMAICA,M,18,N,5598.0
706,26-Jan-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5597.0
707,25-Jan-2013,2013.0,unprovoked,AUSTRALIA,M,,N,5596.0
708,Reported 21-Jan-2013,2013.0,,AUSTRALIA,M,62,,5595.0
709,16-Jan-2013,2013.0,unprovoked,USA,M,43,N,5594.0
710,13-Jan-2013,2013.0,unprovoked,NEW ZEALAND,M,,N,5593.0
711,05-Jan-2013,2013.0,unprovoked,AUSTRALIA,M,26,N,5592.0
712,31-Dec-2012,2012.0,unprovoked,USA,M,,N,5591.0
713,30-Dec-2012,2012.0,unprovoked,AUSTRALIA,M,23,N,5590.0
714,28-Dec-2012,2012.0,unprovoked,AUSTRALIA,M,29,N,5589.0
715,25-Dec-2012,2012.0,unprovoked,SOUTH AFRICA,M,20,Y,5588.0
716,19-Dec-2012,2012.0,unprovoked,AUSTRALIA,M,32,N,5587.0
717,05-Dec-2012,2012.0,unprovoked,USA,M,60,N,5586.0
718,02-Dec-2012,2012.0,unprovoked,AUSTRALIA,M,31,N,5585.0
719,December 2012,2012.0,unprovoked,NEW ZEALAND,F,25,N,5584.0
720,30-Nov-2012,2012.0,unprovoked,USA,M,61,N,5583.0
721,27-Nov-2012,2012.0,,AUSTRALIA,M,20,,5582.0
722,22-Nov-2012,2012.0,unprovoked,MEXICO,M,32,Y,5581.0
723,19-Nov-2012,2012.0,unprovoked,USA,M,14,N,5580.0
724,04-Nov-2012,2012.0,unprovoked,USA,M,30,N,5579.0
725,04-Nov-2012,2012.0,unprovoked,USA,M,43,N,5578.0
726,30-Oct-2012,2012.0,unprovoked,USA,M,25,N,5577.0
727,27-Oct-2012,2012.0,unprovoked,USA,F,51,N,5576.0
728,23-Oct-2012,2012.0,unprovoked,USA,M,39,Y,5575.0
729,19-Oct-2012,2012.0,unprovoked,USA,F,35,N,5574.0
730,18-Oct-2012,2012.0,unprovoked,USA,M,24,N,5573.0
